sequence,scheduledTimeSec,readStartTimeSec,sampleTimeSec,readDurationSec,startLatenessSec,deadlineMiss,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm
9670,48.345,48.345,48.460181,0.001493,0,0,-0.4,-10.7,-2.6,1.03,0.19,-0.04
9671,48.35,48.35,48.466137,0.00245,0,0,-0.4,-10.7,-3,1.03,0.19,-0.04
9672,48.355,48.355001,48.470191,0.001503,9.99999997475243e-07,0,-0.4,-10.6,-3.5,1.03,0.2,-0.05
9673,48.36,48.360001,48.47517,0.001482,9.99999997475243e-07,0,-0.4,-10.6,-2.9,1.03,0.2,-0.04
9674,48.365,48.365,48.481103,0.002416,0,0,-0.2,-10.6,-2.7,1.04,0.18,-0.04
9675,48.37,48.370001,48.486099,0.002412,9.99999997475243e-07,0,-0.2,-10.6,-2.7,1.04,0.18,-0.04
9676,48.375,48.375,48.490099,0.001411,0,0,-0.2,-10.7,-2.4,1.04,0.18,-0.03
9677,48.38,48.380001,48.49623,0.002542,9.99999997475243e-07,0,-0.2,-10.7,-2.1,1.05,0.18,-0.03
9678,48.385,48.385,48.500148,0.001461,0,0,-0.2,-10.7,-2,1.04,0.17,-0.03
9679,48.39,48.39,48.505118,0.00143,0,0,-0.3,-10.8,-2.6,1.04,0.19,-0.03
9680,48.395,48.395,48.511302,0.002615,0,0,-0.4,-10.8,-3.1,1.04,0.2,-0.04
9681,48.4,48.400001,48.516301,0.002614,1.00000000458067e-06,0,-0.3,-10.8,-2.7,1.04,0.19,-0.03
9682,48.405,48.405,48.520257,0.001571,0,0,-0.3,-10.8,-3,1.03,0.19,-0.04
9683,48.41,48.410002,48.526263,0.002574,1.99999999495049e-06,0,-0.3,-10.8,-2.8,1.04,0.19,-0.03
9684,48.415,48.415,48.530063,0.001376,0,0,-0.4,-10.8,-3.4,1.04,0.2,-0.04
9685,48.42,48.42,48.535163,0.001476,0,0,-0.4,-10.8,-3,1.03,0.19,-0.04
9686,48.425,48.425001,48.541103,0.002415,9.99999997475243e-07,0,-0.2,-10.8,-2.8,1.04,0.18,-0.04
9687,48.43,48.43,48.546079,0.002391,0,0,-0.2,-10.7,-2.9,1.03,0.18,-0.04
9688,48.435,48.435,48.550019,0.001332,0,0,-0.3,-10.7,-3.7,1.03,0.19,-0.05
9689,48.44,48.44,48.555476,0.001789,0,0,-0.4,-10.7,-3.7,1.03,0.2,-0.05
9690,48.445,48.445,48.561148,0.002461,0,0,-0.4,-10.8,-3.6,1.03,0.2,-0.04
9691,48.45,48.45,48.565062,0.001375,0,0,-0.4,-10.7,-3,1.03,0.19,-0.04
9692,48.455,48.455,48.570218,0.001532,0,0,-0.4,-10.8,-2.2,1.05,0.18,-0.04
9693,48.46,48.46,48.57617,0.002483,0,0,-0.4,-10.8,-2.4,1.05,0.18,-0.04
9694,48.465,48.465,48.580064,0.001377,0,0,-0.2,-10.8,-2.5,1.04,0.18,-0.04
9695,48.47,48.47,48.585102,0.001415,0,0,-0.3,-10.8,-2.7,1.04,0.18,-0.04
9696,48.475,48.475,48.591214,0.002528,0,0,-0.3,-10.8,-2.8,1.03,0.18,-0.04
9697,48.48,48.480001,48.596054,0.002366,9.99999997475243e-07,0,-0.3,-10.8,-2.5,1.03,0.19,-0.04
9698,48.485,48.485,48.600022,0.001335,0,0,-0.4,-10.8,-2.6,1.04,0.19,-0.04
9699,48.49,48.49,48.606105,0.002419,0,0,-0.5,-10.8,-2.9,1.04,0.19,-0.04
9700,48.495,48.495001,48.611064,0.002376,9.99999997475243e-07,0,-0.5,-10.8,-3.2,1.04,0.2,-0.04
9701,48.5,48.5,48.615014,0.001327,0,0,-0.3,-10.8,-2.7,1.04,0.19,-0.04
9702,48.505,48.505,48.621109,0.002423,0,0,-0.3,-10.6,-3,1.03,0.19,-0.04
9703,48.51,48.51,48.626055,0.002367,0,0,-0.3,-10.7,-3.2,1.04,0.19,-0.04
9704,48.515,48.515,48.63,0.001313,0,0,-0.2,-10.7,-2.7,1.04,0.18,-0.04
9705,48.52,48.52,48.636083,0.002395,0,0,-0.2,-10.7,-2.8,1.03,0.18,-0.04
9706,48.525,48.525,48.640033,0.001346,0,0,-0.2,-10.7,-2.5,1.04,0.18,-0.03
9707,48.53,48.53,48.645078,0.001391,0,0,-0.2,-10.7,-2.9,1.04,0.18,-0.04
9708,48.535,48.535001,48.650226,0.001538,9.99999997475243e-07,0,-0.3,-10.8,-3.2,1.04,0.2,-0.04
9709,48.54,48.54,48.656293,0.002605,0,0,-0.2,-10.6,-3,1.03,0.19,-0.04
9710,48.545,48.545,48.660035,0.001348,0,0,-0.2,-10.7,-3,1.04,0.19,-0.04
9711,48.55,48.550001,48.6652,0.001512,9.99999997475243e-07,0,-0.4,-10.7,-3.4,1.03,0.21,-0.05
9712,48.555,48.555,48.671319,0.002632,0,0,-0.3,-10.7,-3,1.03,0.19,-0.04
9713,48.56,48.56,48.675099,0.001411,0,0,-0.3,-10.7,-2.7,1.03,0.18,-0.04
9714,48.565,48.565,48.680334,0.001646,0,0,0,-10.6,-3,1.03,0.18,-0.04
9715,48.57,48.57,48.686078,0.002391,0,0,-0.2,-10.7,-3.1,1.03,0.18,-0.04
9716,48.575,48.575,48.691158,0.00247,0,0,-0.3,-10.7,-3.2,1.03,0.2,-0.04
9717,48.58,48.58,48.695117,0.001429,0,0,-0.2,-10.7,-3.3,1.03,0.19,-0.04
9718,48.585,48.585,48.701085,0.002398,0,0,-0.3,-10.7,-3.3,1.04,0.19,-0.04
9719,48.59,48.59,48.706072,0.002385,0,0,-0.3,-10.8,-3.1,1.04,0.19,-0.04
9720,48.595,48.595,48.710025,0.001338,0,0,-0.4,-10.8,-3.3,1.04,0.2,-0.04
9721,48.6,48.6,48.71521,0.001523,0,0,-0.4,-10.9,-3.3,1.03,0.2,-0.04
9722,48.605,48.605001,48.721109,0.002421,9.99999997475243e-07,0,-0.3,-10.8,-2.8,1.03,0.19,-0.04
9723,48.61,48.610001,48.726684,0.002997,9.99999997475243e-07,0,-0.2,-10.8,-2.9,1.04,0.19,-0.04
9724,48.615,48.615,48.730128,0.00144,0,0,-0.3,-10.7,-2.1,1.04,0.18,-0.03
9725,48.62,48.620001,48.736124,0.002436,9.99999997475243e-07,0,-0.3,-10.8,-2.3,1.05,0.19,-0.04
9726,48.625,48.625,48.741308,0.00262,0,0,-0.3,-10.8,-2.6,1.04,0.19,-0.04
9727,48.63,48.630001,48.745266,0.001578,9.99999997475243e-07,0,-0.3,-10.8,-2.5,1.04,0.18,-0.04
9728,48.635,48.635,48.750537,0.00185,0,0,-0.2,-10.9,-3.3,1.03,0.2,-0.04
9729,48.64,48.640001,48.756452,0.002764,9.99999997475243e-07,0,-0.1,-10.8,-2.8,1.04,0.18,-0.04
9730,48.645,48.645,48.761248,0.002561,0,0,-0.4,-10.8,-2.9,1.04,0.19,-0.04
9731,48.65,48.65,48.765023,0.001336,0,0,-0.4,-10.7,-3,1.04,0.19,-0.04
9732,48.655,48.655,48.771119,0.002432,0,0,-0.3,-10.9,-3,1.04,0.19,-0.04
9733,48.66,48.660001,48.775048,0.00136,9.99999997475243e-07,0,-0.3,-10.8,-3,1.04,0.18,-0.04
9734,48.665,48.665,48.780117,0.001429,0,0,-0.4,-10.8,-2.9,1.04,0.19,-0.04
9735,48.67,48.67,48.786069,0.002381,0,0,-0.3,-10.8,-3,1.04,0.18,-0.04
9736,48.675,48.675001,48.791093,0.002404,9.99999997475243e-07,0,-0.3,-10.7,-2.8,1.04,0.18,-0.04
9737,48.68,48.68,48.795049,0.001362,0,0,-0.2,-10.7,-2.8,1.04,0.18,-0.04
9738,48.685,48.685,48.801067,0.00238,0,0,-0.3,-10.7,-2.9,1.04,0.19,-0.04
9739,48.69,48.69,48.805048,0.001361,0,0,-0.1,-10.7,-3.7,1.03,0.18,-0.04
9740,48.695,48.695,48.810055,0.001367,0,0,-0.1,-10.7,-3.2,1.03,0.18,-0.04
9741,48.7,48.7,48.816042,0.002355,0,0,-0.1,-10.8,-2.9,1.04,0.17,-0.04
9742,48.705,48.705,48.821146,0.00246,0,0,-0.3,-10.8,-3.4,1.03,0.19,-0.04
9743,48.71,48.71,48.825142,0.001455,0,0,-0.3,-10.7,-3.1,1.03,0.18,-0.04
9744,48.715,48.715,48.83021,0.001522,0,0,-0.4,-10.7,-2.5,1.03,0.19,-0.04
9745,48.72,48.72,48.836042,0.002355,0,0,-0.5,-10.8,-2.8,1.03,0.2,-0.04
9746,48.725,48.725,48.840111,0.001423,0,0,-0.4,-10.8,-2.7,1.04,0.2,-0.04
9747,48.73,48.730001,48.84513,0.001442,9.99999997475243e-07,0,-0.3,-10.8,-3,1.03,0.2,-0.04
9748,48.735,48.735,48.85104,0.002353,0,0,-0.3,-10.7,-2.4,1.04,0.18,-0.03
9749,48.74,48.74,48.85506,0.001372,0,0,-0.3,-10.8,-1.7,1.04,0.17,-0.03
9750,48.745,48.745001,48.860167,0.00148,9.99999997475243e-07,0,-0.4,-10.7,-1.5,1.05,0.18,-0.03
9751,48.75,48.75,48.86612,0.002432,0,0,-0.3,-10.8,-1.9,1.04,0.18,-0.03
9752,48.755,48.755,48.87009,0.001403,0,0,-0.4,-10.8,-2.4,1.04,0.19,-0.04
9753,48.76,48.76,48.875173,0.001481,0,0,-0.3,-10.8,-2.8,1.03,0.19,-0.04
9754,48.765,48.765,48.8811,0.002413,0,0,-0.2,-10.8,-3,1.03,0.18,-0.04
9755,48.77,48.77,48.885024,0.001337,0,0,-0.4,-10.8,-3,1.03,0.19,-0.04
9756,48.775,48.775,48.890161,0.001473,0,0,-0.4,-10.8,-3.2,1.03,0.19,-0.04
9757,48.78,48.78,48.896043,0.002355,0,0,-0.3,-10.8,-3,1.03,0.19,-0.04
9758,48.785,48.785001,48.900024,0.001335,9.99999997475243e-07,0,-0.3,-10.8,-2.9,1.04,0.19,-0.04
9759,48.79,48.79,48.905061,0.001374,0,0,-0.3,-10.8,-2.6,1.04,0.19,-0.04
9760,48.795,48.795,48.911058,0.002371,0,0,-0.4,-10.8,-2.5,1.04,0.18,-0.04
9761,48.8,48.800001,48.916128,0.00244,9.99999997475243e-07,0,-0.3,-10.9,-3.1,1.04,0.19,-0.04
9762,48.805,48.805,48.920029,0.001342,0,0,-0.1,-10.8,-2.9,1.03,0.18,-0.03
9763,48.81,48.81,48.92607,0.002383,0,0,-0.3,-10.7,-3.2,1.03,0.19,-0.04
9764,48.815,48.815,48.930028,0.001341,0,0,-0.5,-10.8,-3.6,1.04,0.2,-0.05
9765,48.82,48.82,48.935088,0.001401,0,0,-0.4,-10.8,-2.8,1.04,0.19,-0.04
9766,48.825,48.825,48.941128,0.00244,0,0,-0.2,-10.7,-2.2,1.04,0.18,-0.04
9767,48.83,48.83,48.945035,0.001348,0,0,-0.3,-10.7,-2.9,1.04,0.19,-0.04
9768,48.835,48.835,48.950136,0.001449,0,0,-0.2,-10.6,-2.1,1.05,0.17,-0.04
9769,48.84,48.84,48.956079,0.002392,0,0,-0.2,-10.7,-2.1,1.04,0.17,-0.03
9770,48.845,48.845,48.960018,0.001331,0,0,-0.1,-10.7,-2.3,1.03,0.17,-0.04
9771,48.85,48.85,48.965083,0.001396,0,0,-0.2,-10.8,-2.5,1.03,0.18,-0.04
9772,48.855,48.855001,48.971068,0.00238,9.99999997475243e-07,0,-0.2,-10.8,-2.7,1.04,0.18,-0.04
9773,48.86,48.86,48.975029,0.001341,0,0,-0.3,-10.8,-2.7,1.04,0.19,-0.04
9774,48.865,48.865,48.980037,0.001349,0,0,-0.2,-10.6,-2.9,1.03,0.18,-0.03
9775,48.87,48.870001,48.9861,0.002412,9.99999997475243e-07,0,-0.3,-10.7,-2.7,1.03,0.18,-0.04
9776,48.875,48.875,48.991289,0.002602,0,0,-0.2,-10.8,-2.9,1.04,0.18,-0.04
9777,48.88,48.88,48.995077,0.001389,0,0,-0.4,-10.8,-3.3,1.03,0.19,-0.04
9778,48.885,48.885,49.001039,0.002351,0,0,-0.3,-10.8,-2.8,1.03,0.18,-0.04
9779,48.89,48.89,49.006104,0.002416,0,0,-0.4,-10.8,-3.5,1.03,0.2,-0.04
9780,48.895,48.895,49.010026,0.001339,0,0,-0.2,-10.8,-2.9,1.03,0.19,-0.04
9781,48.9,48.9,49.015208,0.00152,0,0,-0.3,-10.8,-3,1.03,0.19,-0.04
9782,48.905,48.905,49.021129,0.002442,0,0,-0.4,-10.9,-3,1.04,0.2,-0.04
9783,48.91,48.910001,49.025108,0.001421,9.99999997475243e-07,0,-0.5,-10.9,-3.3,1.04,0.2,-0.04
9784,48.915,48.915,49.030122,0.001435,0,0,-0.6,-11,-3.5,1.04,0.2,-0.05
9785,48.92,48.92,49.036046,0.002359,0,0,-0.5,-10.9,-3.4,1.04,0.2,-0.05
9786,48.925,48.925001,49.041114,0.002426,9.99999997475243e-07,0,-0.4,-10.8,-3.3,1.03,0.19,-0.04
9787,48.93,48.93,49.045044,0.001357,0,0,-0.4,-10.7,-3,1.03,0.19,-0.04
9788,48.935,48.935,49.051058,0.002371,0,0,-0.4,-10.7,-3.6,1.03,0.2,-0.04
9789,48.94,48.94,49.056147,0.002459,0,0,-0.3,-10.7,-3,1.03,0.19,-0.04
9790,48.945,48.945,49.060107,0.001421,0,0,-0.4,-10.8,-4.2,1.03,0.21,-0.05
9791,48.95,48.95,49.065148,0.001461,0,0,-0.5,-10.8,-3.8,1.03,0.2,-0.04
9792,48.955,48.955,49.071099,0.002412,0,0,-0.5,-10.9,-3.9,1.03,0.22,-0.04
9793,48.96,48.96,49.075056,0.001369,0,0,-0.4,-10.9,-3.1,1.04,0.2,-0.04
9794,48.965,48.965,49.080101,0.001414,0,0,-0.3,-10.8,-2.4,1.04,0.18,-0.03
9795,48.97,48.97,49.08609,0.002403,0,0,-0.3,-10.8,-2.4,1.04,0.18,-0.03
9796,48.975,48.975,49.091159,0.002471,0,0,-0.3,-10.6,-2.9,1.04,0.18,-0.04
9797,48.98,48.980001,49.095051,0.001363,9.99999997475243e-07,0,-0.4,-10.7,-2.6,1.04,0.19,-0.04
9798,48.985,48.985,49.101039,0.002352,0,0,-0.3,-10.6,-2.6,1.04,0.18,-0.04
9799,48.99,48.99,49.106062,0.002374,0,0,-0.3,-10.6,-3.3,1.04,0.19,-0.04
9800,48.995,48.995001,49.110017,0.001329,9.99999997475243e-07,0,-0.5,-10.6,-3.9,1.03,0.19,-0.05
9801,49,49,49.116102,0.002415,0,0,-0.3,-10.7,-3,1.04,0.18,-0.05
9802,49.005,49.005,49.121095,0.002408,0,0,-0.3,-10.7,-3.5,1.04,0.18,-0.05
9803,49.01,49.010001,49.125093,0.001405,1.00000000458067e-06,0,-0.4,-10.7,-4.2,1.03,0.2,-0.05
9804,49.015,49.015,49.130216,0.001529,0,0,-0.3,-10.7,-4,1.02,0.2,-0.05
9805,49.02,49.02,49.136125,0.002437,0,0,-0.4,-10.8,-3.7,1.02,0.2,-0.05
9806,49.025,49.025,49.141109,0.002422,0,0,-0.5,-10.8,-3.6,1.03,0.2,-0.04
9807,49.03,49.03,49.145022,0.001335,0,0,-0.5,-10.8,-4,1.03,0.21,-0.04
9808,49.035,49.035001,49.150151,0.001464,9.99999997475243e-07,0,-0.3,-10.8,-2.8,1.04,0.19,-0.04
9809,49.04,49.04,49.156232,0.002545,0,0,-0.4,-10.9,-2.9,1.04,0.19,-0.04
9810,49.045,49.045,49.160047,0.00136,0,0,-0.4,-10.8,-3.3,1.04,0.2,-0.04
9811,49.05,49.050001,49.165061,0.001373,9.99999997475243e-07,0,-0.4,-10.9,-3.2,1.03,0.2,-0.04
9812,49.055,49.055,49.171193,0.002506,0,0,-0.5,-10.8,-3.8,1.03,0.2,-0.04
9813,49.06,49.06,49.176081,0.002393,0,0,-0.4,-10.8,-3.1,1.03,0.19,-0.04
9814,49.065,49.065,49.180071,0.001383,0,0,-0.3,-10.7,-3.1,1.03,0.18,-0.04
9815,49.07,49.07,49.185272,0.001586,0,0,-0.2,-10.7,-3.7,1.03,0.19,-0.05
9816,49.075,49.075,49.191262,0.002574,0,0,-0.4,-10.7,-4,1.03,0.19,-0.05
9817,49.08,49.08,49.195059,0.001371,0,0,-0.4,-10.7,-3.8,1.03,0.2,-0.05
9818,49.085,49.085,49.200047,0.00136,0,0,-0.3,-10.7,-3.5,1.04,0.19,-0.04
9819,49.09,49.09,49.206145,0.002457,0,0,-0.4,-10.7,-2.8,1.04,0.18,-0.04
9820,49.095,49.095,49.211108,0.002421,0,0,-0.3,-10.8,-3,1.04,0.18,-0.04
9821,49.1,49.1,49.215049,0.001362,0,0,-0.2,-10.8,-2.8,1.04,0.18,-0.04
9822,49.105,49.105001,49.220212,0.001524,9.99999997475243e-07,0,-0.2,-10.8,-2.1,1.05,0.18,-0.04
9823,49.11,49.11,49.226088,0.002401,0,0,-0.2,-10.8,-2.5,1.04,0.19,-0.04
9824,49.115,49.115,49.230047,0.00136,0,0,-0.3,-10.8,-2.7,1.04,0.19,-0.04
9825,49.12,49.120001,49.235259,0.001571,9.99999997475243e-07,0,-0.3,-10.8,-2.7,1.04,0.19,-0.03
9826,49.125,49.125,49.24035,0.001664,0,0,-0.4,-10.8,-2.3,1.03,0.18,-0.04
9827,49.13,49.13,49.24604,0.002353,0,0,-0.5,-10.8,-2.6,1.04,0.19,-0.04
9828,49.135,49.135,49.250088,0.001401,0,0,-0.6,-10.8,-3.2,1.03,0.21,-0.04
9829,49.14,49.140001,49.255483,0.001795,9.99999997475243e-07,0,-0.4,-10.8,-3.4,1.03,0.2,-0.04
9830,49.145,49.145,49.261418,0.00273,0,0,-0.4,-10.7,-3.4,1.03,0.2,-0.04
9831,49.15,49.15,49.26613,0.002443,0,0,-0.3,-10.7,-3,1.03,0.18,-0.04
9832,49.155,49.155,49.270036,0.001349,0,0,-0.2,-10.8,-2.7,1.03,0.18,-0.04
9833,49.16,49.160001,49.275302,0.001614,9.99999997475243e-07,0,-0.3,-10.8,-2.7,1.04,0.18,-0.04
9834,49.165,49.165,49.28115,0.002463,0,0,-0.4,-10.9,-3.3,1.03,0.2,-0.04
9835,49.17,49.17,49.28508,0.001392,0,0,-0.2,-10.8,-2.8,1.03,0.18,-0.04
9836,49.175,49.175001,49.29023,0.001542,9.99999997475243e-07,0,-0.3,-10.9,-2.8,1.03,0.19,-0.04
9837,49.18,49.18,49.296042,0.002354,0,0,-0.3,-10.8,-3.2,1.03,0.19,-0.04
9838,49.185,49.185,49.300033,0.001346,0,0,-0.3,-10.8,-3.4,1.03,0.19,-0.04
9839,49.19,49.19,49.30504,0.001352,0,0,-0.2,-10.8,-3.5,1.04,0.18,-0.04
9840,49.195,49.195,49.31103,0.002343,0,0,-0.2,-10.7,-3.1,1.04,0.19,-0.04
9841,49.2,49.2,49.31602,0.002333,0,0,-0.4,-10.8,-3.1,1.03,0.19,-0.04
9842,49.205,49.205,49.320072,0.001385,0,0,-0.6,-10.8,-2.9,1.04,0.2,-0.04
9843,49.21,49.21,49.326122,0.002434,0,0,-0.5,-10.8,-3.2,1.04,0.2,-0.04
9844,49.215,49.215,49.331091,0.002404,0,0,-0.3,-10.8,-3.6,1.03,0.2,-0.05
9845,49.22,49.22,49.335024,0.001337,0,0,-0.3,-10.8,-3.4,1.04,0.2,-0.05
9846,49.225,49.225,49.341036,0.002349,0,0,-0.5,-10.9,-2.9,1.04,0.2,-0.04
9847,49.23,49.230001,49.346021,0.002333,9.99999997475243e-07,0,-0.4,-10.9,-3.1,1.04,0.2,-0.04
9848,49.235,49.235,49.350133,0.001446,0,0,-0.4,-10.9,-2.5,1.04,0.19,-0.04
9849,49.24,49.24,49.355439,0.001752,0,0,-0.4,-10.8,-3,1.04,0.19,-0.04
9850,49.245,49.245001,49.361125,0.002436,9.99999997475243e-07,0,-0.2,-10.8,-2.7,1.04,0.18,-0.04
9851,49.25,49.25,49.365059,0.001372,0,0,-0.3,-10.7,-2.2,1.04,0.17,-0.03
9852,49.255,49.255,49.370365,0.001679,0,0,-0.3,-10.7,-2.8,1.04,0.17,-0.04
9853,49.26,49.26,49.376178,0.00249,0,0,-0.4,-10.8,-3.1,1.04,0.18,-0.05
9854,49.265,49.265,49.381018,0.002331,0,0,-0.4,-10.7,-2.8,1.04,0.18,-0.05
9855,49.27,49.27,49.385276,0.00159,0,0,-0.5,-10.7,-2.7,1.04,0.19,-0.04
9856,49.275,49.275,49.390386,0.001699,0,0,-0.5,-10.8,-3,1.04,0.19,-0.04
9857,49.28,49.28,49.396077,0.00239,0,0,-0.3,-10.8,-3.6,1.04,0.19,-0.04
9858,49.285,49.285001,49.400063,0.001375,9.99999997475243e-07,0,-0.3,-10.8,-3.1,1.03,0.19,-0.04
9859,49.29,49.29,49.405479,0.001792,0,0,-0.2,-10.9,-3,1.03,0.18,-0.04
9860,49.295,49.295,49.411106,0.002419,0,0,-0.3,-10.8,-3.1,1.03,0.19,-0.04
9861,49.3,49.300001,49.415029,0.001341,9.99999997475243e-07,0,-0.3,-10.8,-2.8,1.04,0.19,-0.04
9862,49.305,49.305001,49.420135,0.001447,9.99999997475243e-07,0,-0.4,-10.8,-2.8,1.04,0.19,-0.04
9863,49.31,49.31,49.426346,0.002659,0,0,-0.4,-10.7,-1.8,1.05,0.18,-0.03
9864,49.315,49.315,49.430049,0.001361,0,0,-0.3,-10.8,-2.2,1.04,0.18,-0.04
9865,49.32,49.32,49.435109,0.001421,0,0,-0.2,-10.8,-2.8,1.04,0.19,-0.04
9866,49.325,49.325,49.44113,0.002444,0,0,-0.2,-10.7,-2.9,1.04,0.18,-0.04
9867,49.33,49.33,49.445027,0.001339,0,0,-0.1,-10.7,-3.1,1.03,0.18,-0.04
9868,49.335,49.335,49.450013,0.001326,0,0,-0.3,-10.7,-2.9,1.03,0.18,-0.04
9869,49.34,49.34,49.456074,0.002387,0,0,-0.3,-10.8,-3.3,1.03,0.19,-0.04
9870,49.345,49.345,49.461064,0.002377,0,0,-0.4,-10.9,-3.6,1.03,0.2,-0.04
9871,49.35,49.35,49.465056,0.001369,0,0,-0.3,-10.8,-3.6,1.04,0.19,-0.05
9872,49.355,49.355001,49.470045,0.001357,9.99999997475243e-07,0,-0.3,-10.8,-2.9,1.04,0.18,-0.04
9873,49.36,49.360001,49.476226,0.002538,9.99999997475243e-07,0,-0.4,-10.8,-2.6,1.04,0.18,-0.04
9874,49.365,49.365,49.480036,0.00135,0,0,-0.5,-10.9,-2.8,1.04,0.19,-0.04
9875,49.37,49.370001,49.485055,0.001367,9.99999997475243e-07,0,-0.5,-10.8,-3.2,1.04,0.19,-0.05
9876,49.375,49.375,49.491156,0.002468,0,0,-0.4,-10.8,-3.5,1.04,0.19,-0.05
9877,49.38,49.38,49.495025,0.001339,0,0,-0.3,-10.9,-3.2,1.04,0.18,-0.05
9878,49.385,49.385,49.500029,0.001342,0,0,-0.2,-10.8,-3,1.03,0.18,-0.04
9879,49.39,49.39,49.506089,0.002401,0,0,-0.2,-10.8,-2.6,1.03,0.17,-0.04
9880,49.395,49.395,49.511107,0.00242,0,0,-0.1,-10.9,-2.4,1.04,0.17,-0.04
9881,49.4,49.4,49.515059,0.001372,0,0,-0.2,-10.8,-2.3,1.04,0.17,-0.04
9882,49.405,49.405,49.520168,0.001481,0,0,-0.2,-10.8,-2.7,1.04,0.17,-0.04
9883,49.41,49.410001,49.526295,0.002606,9.99999997475243e-07,0,-0.2,-10.8,-2.6,1.03,0.18,-0.04
9884,49.415,49.415,49.530122,0.001435,0,0,-0.3,-10.8,-3.2,1.03,0.2,-0.04
9885,49.42,49.42,49.535117,0.00143,0,0,-0.2,-10.8,-3.6,1.02,0.19,-0.05
9886,49.425,49.425001,49.54119,0.002501,9.99999997475243e-07,0,-0.2,-10.8,-3.8,1.03,0.19,-0.05
9887,49.43,49.43,49.546082,0.002395,0,0,-0.2,-10.7,-4,1.03,0.19,-0.05
9888,49.435,49.435,49.550027,0.00134,0,0,-0.1,-10.7,-3.8,1.03,0.19,-0.04
9889,49.44,49.440001,49.556192,0.002504,1.00000000458067e-06,0,-0.3,-10.7,-3.5,1.03,0.19,-0.04
9890,49.445,49.445,49.561056,0.002369,0,0,-0.3,-10.7,-3.7,1.03,0.2,-0.04
9891,49.45,49.45,49.565157,0.00147,0,0,-0.4,-10.7,-3.7,1.03,0.2,-0.04
9892,49.455,49.455,49.571179,0.002493,0,0,-0.2,-10.7,-3.8,1.02,0.2,-0.04
9893,49.46,49.46,49.576139,0.002451,0,0,-0.1,-10.7,-2.7,1.03,0.17,-0.04
9894,49.465,49.465,49.580046,0.00136,0,0,-0.3,-10.7,-2.8,1.03,0.19,-0.04
9895,49.47,49.47,49.586036,0.002349,0,0,-0.3,-10.8,-3.2,1.03,0.18,-0.04
9896,49.475,49.475,49.591168,0.002481,0,0,-0.3,-10.8,-2.8,1.04,0.19,-0.04
9897,49.48,49.480001,49.595061,0.001374,9.99999997475243e-07,0,-0.4,-10.9,-2.8,1.03,0.18,-0.04
9898,49.485,49.485,49.601101,0.002414,0,0,-0.2,-10.8,-2.5,1.03,0.18,-0.04
9899,49.49,49.49,49.606118,0.002431,0,0,-0.3,-10.8,-2.6,1.03,0.18,-0.04
9900,49.495,49.495001,49.610079,0.001391,9.99999997475243e-07,0,-0.3,-10.8,-2.4,1.03,0.18,-0.04
9901,49.5,49.5,49.615111,0.001424,0,0,-0.5,-10.8,-3,1.04,0.2,-0.04
9902,49.505,49.505,49.62135,0.002664,0,0,-0.5,-10.8,-3.3,1.03,0.2,-0.04
9903,49.51,49.51,49.626218,0.002531,0,0,-0.5,-10.7,-3.4,1.03,0.2,-0.04
9904,49.515,49.515,49.630097,0.001411,0,0,-0.5,-10.7,-3.4,1.03,0.2,-0.04
9905,49.52,49.52,49.636106,0.002418,0,0,-0.4,-10.8,-2.9,1.04,0.18,-0.04
9906,49.525,49.525,49.641184,0.002498,0,0,-0.5,-10.8,-3.3,1.03,0.19,-0.04
9907,49.53,49.53,49.645083,0.001395,0,0,-0.3,-10.7,-3.2,1.03,0.18,-0.04
9908,49.535,49.535001,49.650296,0.001608,9.99999997475243e-07,0,-0.3,-10.7,-3.7,1.03,0.18,-0.04
9909,49.54,49.54,49.656221,0.002534,0,0,-0.3,-10.7,-3.4,1.04,0.18,-0.04
9910,49.545,49.545,49.660123,0.001436,0,0,-0.4,-10.8,-4,1.03,0.2,-0.05
9911,49.55,49.550001,49.665205,0.001517,9.99999997475243e-07,0,-0.2,-10.7,-3.4,1.03,0.19,-0.04
9912,49.555,49.555,49.671279,0.002592,0,0,-0.2,-10.8,-2.8,1.04,0.17,-0.04
9913,49.56,49.56,49.675075,0.001389,0,0,-0.1,-10.8,-3,1.04,0.18,-0.04
9914,49.565,49.565,49.680166,0.001478,0,0,-0.1,-10.8,-3.1,1.04,0.18,-0.04
9915,49.57,49.570001,49.686271,0.002584,9.99999997475243e-07,0,-0.2,-10.7,-3.4,1.03,0.18,-0.04
9916,49.575,49.575,49.691167,0.002479,0,0,-0.2,-10.7,-3,1.03,0.18,-0.04
9917,49.58,49.58,49.695039,0.001352,0,0,-0.3,-10.8,-2.9,1.03,0.19,-0.04
9918,49.585,49.585,49.701025,0.002338,0,0,-0.3,-10.8,-3.1,1.03,0.19,-0.04
9919,49.59,49.59,49.706029,0.002341,0,0,-0.4,-10.8,-3,1.04,0.18,-0.04
9920,49.595,49.595,49.710004,0.001317,0,0,-0.5,-10.8,-3.3,1.04,0.19,-0.04
9921,49.6,49.6,49.716051,0.002364,0,0,-0.4,-10.7,-3.3,1.03,0.18,-0.04
9922,49.605,49.605001,49.72113,0.002442,9.99999997475243e-07,0,-0.3,-10.7,-2.4,1.03,0.17,-0.04
